8	468	3.724450194049159
16395	1113	7.4793014230271675
15	1271	8.399094437257439
8208	400	3.3285899094437257
17	884	6.146183699870633
20	1044	7.077619663648124
22	1240	8.21862871927555
23	171	1.9954721862871927
24	1327	8.725097024579561
25	925	6.384864165588615
28	1200	7.985769728331177
32802	343	2.9967658473479952
8228	533	4.102846054333765
46	996	6.798188874514877
32816	203	2.181759379042691
24627	759	5.418499353169469
52	657	4.824708926261319
54	682	4.970245795601553
8247	1021	6.9437257438551105
56	203	2.181759379042691
57	1406	9.184993531694696
8252	222	2.2923673997412677
68	910	6.297542043984476
16468	624	4.632600258732213
32863	392	3.282018111254851
32869	796	5.633893919793014
32870	379	3.2063389391979302
32871	232	2.350582147477361
105	277	2.61254851228978
107	712	5.144890038809832
108	605	4.521992238033635
110	564	4.283311772315653
8304	82	1.4773609314359637
16498	1466	9.534282018111254
8310	1072	7.2406209573091855
8311	1076	7.263906856403622
121	1425	9.295601552393272
24699	239	2.3913324708926265
16508	193	2.1235446313065975
127	485	3.8234152652005178
128	351	3.0433376455368695
24705	385	3.241267787839586
16514	496	3.8874514877102198
8324	89	1.518111254851229
16518	326	2.8978007761966365
135	1321	8.690168175937904
136	1428	9.313065976714102
137	1367	8.957956015523934
138	1308	8.614489003880983
139	1350	8.858990944372575
143	448	3.6080206985769725
154	1097	7.386157826649418
157	625	4.6384217335058215
159	241	2.402975420439845
161	775	5.511642949547219
162	432	3.514877102199224
163	152	1.8848641655886158
8358	317	2.845407503234153
167	936	6.448900388098318
8360	251	2.461190168175938
8361	220	2.2807244501940493
170	1382	9.045278137128072
8363	307	2.78719275549806
8364	423	3.46248382923674
173	732	5.261319534282018
174	628	4.65588615782665
175	443	3.578913324708926
8368	221	2.2865459249676583
177	1100	7.403622250970246
180	777	5.523285899094438
181	873	6.082147477360931
8375	198	2.1526520051746445
184	185	2.076972833117723
189	788	5.5873221216041395
190	727	5.2322121604139715
16576	158	1.9197930142302717
194	1096	7.380336351875808
200	825	5.802716688227685
8394	548	4.190168175937904
205	1433	9.342173350582147
207	1022	6.9495472186287195
8407	1105	7.432729624838292
218	961	6.594437257438551
219	597	4.47542043984476
223	1335	8.771668822768435
225	336	2.95601552393273
231	132	1.7684346701164295
234	216	2.257438551099612
236	411	3.392626131953428
238	868	6.053040103492886
24817	137	1.797542043984476
245	1471	9.563389391979301
246	823	5.791073738680465
248	416	3.4217335058214746
249	1111	7.467658473479949
250	933	6.43143596377749
252	650	4.783958602846054
24833	1282	8.46313065976714
263	1453	9.458602846054333
264	1353	8.876455368693403
8457	954	6.553686934023286
266	454	3.642949547218629
8460	617	4.591849935316947
269	1257	8.317593790426908
271	518	4.015523932729625
273	492	3.8641655886157826
278	135	1.7858990944372575
284	620	4.609314359637775
286	347	3.020051746442432
287	742	5.319534282018111
288	265	2.5426908150064684
292	440	3.5614489003880987
296	306	2.78137128072445
297	445	3.5905562742561448
298	363	3.113195342820181
305	400	3.3285899094437257
33074	711	5.139068564036223
308	669	4.894566623544631
16694	790	5.598965071151358
16436	118	1.6869340232858991
16702	237	2.3796895213454077
16706	1325	8.713454075032342
8246	681	4.964424320827943
330	880	6.122897800776197
331	867	6.047218628719276
332	516	4.003880983182406
8525	1272	8.404915912031047
16718	299	2.7406209573091846
335	547	4.184346701164294
8532	654	4.807244501940492
341	672	4.91203104786546
16728	104	1.6054333764553688
8546	595	4.4637774902975424
8547	478	3.7826649417852525
8548	550	4.201811125485123
16742	875	6.09379042690815
359	419	3.439197930142303
8557	1059	7.164941785252264
370	317	2.845407503234153
377	352	3.049159120310479
16762	935	6.443078913324708
379	1071	7.234799482535576
386	597	4.47542043984476
388	838	5.878395860284606
391	567	4.300776196636481
392	1398	9.13842173350582
401	1266	8.369987063389392
16786	65	1.3783958602846054
406	305	2.775549805950841
407	923	6.373221216041397
16794	59	1.3434670116429497
411	807	5.697930142302717
16796	46	1.2677878395860285
8609	1005	6.850582147477361
418	723	5.208926261319535
419	557	4.242561448900388
420	515	3.998059508408797
421	350	3.03751617076326
422	323	2.8803363518758087
423	333	2.9385510996119018
430	1225	8.131306597671411
9629	376	3.188874514877102
8624	576	4.353169469598965
438	386	3.247089262613195
442	615	4.5802069857697285
445	201	2.1701164294954722
446	399	3.3227684346701163
447	427	3.4857697283311775
448	588	4.423027166882277
449	837	5.872574385510996
450	899	6.233505821474774
451	1054	7.135834411384217
452	834	5.855109961190168
459	756	5.401034928848642
460	803	5.67464424320828
461	670	4.90038809831824
462	1082	7.298835705045278
463	851	5.954075032341526
464	993	6.780724450194049
465	841	5.895860284605433
466	377	3.1946959896507114
469	710	5.133247089262613
473	377	3.1946959896507114
8666	862	6.018111254851229
477	1233	8.177878395860285
479	1107	7.444372574385511
481	978	6.69340232858991
482	619	4.603492884864165
8675	1108	7.45019404915912
484	527	4.067917205692108
16870	1037	7.03686934023286
495	410	3.3868046571798187
496	341	2.9851228978007764
499	356	3.072445019404916
501	424	3.4683053040103493
502	486	3.829236739974127
504	429	3.497412677878396
16894	1386	9.06856403622251
516	785	5.569857697283312
517	1108	7.45019404915912
519	782	5.552393272962483
522	1035	7.02522639068564
16916	1219	8.096377749029754
16918	1349	8.853169469598964
536	828	5.820181112548513
538	441	3.5672703751617076
539	1060	7.170763260025874
540	947	6.51293661060802
541	687	4.9993531694695985
8740	1275	8.422380336351875
550	616	4.5860284605433375
551	690	5.016817593790427
554	311	2.8104786545924965
555	135	1.7858990944372575
557	227	2.3214747736093146
558	1345	8.829883570504528
561	440	3.5614489003880987
562	220	2.2807244501940493
564	359	3.089909443725744
566	793	5.616429495472186
568	605	4.521992238033635
33338	803	5.67464424320828
573	842	5.901681759379043
8767	225	2.309831824062096
576	188	2.094437257438551
25157	667	4.8829236739974125
582	949	6.524579560155239
25161	1204	8.009055627425614
588	141	1.8208279430789132
589	924	6.379042690815006
590	270	2.571798188874515
594	349	3.0316946959896507
16982	500	3.910737386804657
602	191	2.111901681759379
608	320	2.8628719275549805
613	507	3.951487710219922
617	1109	7.45601552393273
618	396	3.3053040103492886
619	142	1.8266494178525226
624	119	1.6927554980595083
626	211	2.2283311772315653
627	1339	8.794954721862872
635	322	2.8745148771021993
636	278	2.6183699870633896
23317	1199	7.979948253557568
641	371	3.1597671410090555
642	382	3.223803363518758
645	1154	7.717981888745149
646	355	3.0666235446313066
660	136	1.7917205692108669
664	763	5.441785252263907
665	791	5.604786545924968
666	988	6.751617076326002
678	496	3.8874514877102198
679	374	3.1772315653298837
26055	1390	9.091849935316947
114	1262	8.346701164294956
33454	187	2.0886157826649416
6941	706	5.109961190168176
693	263	2.5310478654592496
696	920	6.3557567917205695
17082	454	3.642949547218629
8900	85	1.4948253557567917
714	417	3.427554980595084
11043	167	1.9721862871927556
25303	897	6.221862871927555
17113	25	1.1455368693402328
25313	1189	7.921733505821475
738	706	5.109961190168176
8934	814	5.738680465717982
33511	337	2.961836998706339
744	219	2.27490297542044
33513	273	2.5892626131953427
751	194	2.129366106080207
33522	156	1.9081500646830531
760	478	3.7826649417852525
761	223	2.298188874514877
762	515	3.998059508408797
764	722	5.203104786545925
25341	743	5.325355756791721
769	244	2.4204398447606725
129	919	6.349935316946961
776	205	2.1934023285899094
779	1140	7.636481241914619
780	1113	7.4793014230271675
781	1212	8.055627425614489
783	243	2.4146183699870636
792	781	5.546571798188874
132	1056	7.147477360931436
796	288	2.6765847347994827
1498	669	4.894566623544631
8995	924	6.379042690815006
25383	141	1.8208279430789132
808	271	2.5776196636481243
25389	971	6.6526520051746445
814	643	4.743208279430789
815	665	4.8712807244501946
825	254	2.478654592496766
833	285	2.659120310478655
834	439	3.555627425614489
8331	740	5.307891332470892
33606	417	3.427554980595084
9032	540	4.14359637774903
844	572	4.329883570504528
845	862	6.018111254851229
846	1313	8.64359637774903
9040	616	4.5860284605433375
851	970	6.6468305304010356
25431	271	2.5776196636481243
857	1039	7.048512289780077
859	396	3.3053040103492886
864	260	2.5135834411384215
865	427	3.4857697283311775
866	785	5.569857697283312
868	730	5.249676584734799
869	720	5.191461836998706
874	858	5.994825355756792
17259	621	4.615135834411385
876	571	4.324062095730918
1393	580	4.376455368693403
17265	1332	8.754204398447607
9077	325	2.891979301423027
9078	370	3.153945666235446
890	1148	7.683053040103493
891	395	3.299482535575679
892	413	3.404269081500647
893	641	4.73156532988357
894	507	3.951487710219922
895	404	3.351875808538163
896	469	3.7302716688227684
897	323	2.8803363518758087
898	616	4.5860284605433375
899	544	4.1668822768434675
900	581	4.382276843467012
901	989	6.757438551099612
902	731	5.255498059508409
903	637	4.708279430789133
904	200	2.164294954721863
905	1038	7.042690815006468
906	877	6.105433376455369
17291	117	1.6811125485122898
908	835	5.860931435963777
911	452	3.63130659767141
912	142	1.8266494178525226
9106	55	1.3201811125485123
915	542	4.155239327296249
918	1435	9.353816300129367
924	392	3.282018111254851
925	413	3.404269081500647
926	300	2.7464424320827945
927	241	2.402975420439845
9120	752	5.377749029754204
9121	240	2.3971539456662354
9127	319	2.8570504527813716
936	401	3.334411384217335
9130	1261	8.340879689521344
940	729	5.24385510996119
25517	1146	7.671410090556274
9135	1078	7.27554980595084
9136	671	4.90620957309185
949	1264	8.358344113842174
950	337	2.961836998706339
956	127	1.739327296248383
961	359	3.089909443725744
9154	394	3.2936610608020698
9159	540	4.14359637774903
968	314	2.827943078913325
969	1022	6.9495472186287195
971	490	3.852522639068564
33740	329	2.9152652005174646
978	1018	6.926261319534282
979	380	3.2121604139715396
981	466	3.7128072445019407
984	526	4.062095730918499
985	973	6.664294954721862
986	982	6.716688227684347
987	314	2.827943078913325
9181	909	6.291720569210867
992	684	4.981888745148771
995	1128	7.566623544631306
1001	305	2.775549805950841
32935	1252	8.288486416558861
1005	320	2.8628719275549805
1006	753	5.383570504527814
1007	944	6.495472186287193
1008	875	6.09379042690815
9201	981	6.7108667529107375
1010	738	5.2962483829236735
1011	963	6.606080206985769
1012	390	3.270375161707632
25591	166	1.9663648124191462
1016	778	5.529107373868047
1018	405	3.357697283311772
8362	350	3.03751617076326
1022	676	4.9353169469598965
1027	81	1.4715394566623545
8365	185	2.076972833117723
1539	756	5.401034928848642
1045	629	4.661707632600258
1050	495	3.8816300129366104
8367	177	2.0304010349288486
1052	134	1.7800776196636483
9252	1225	8.131306597671411
8369	463	3.6953428201811125
1064	821	5.779430789133247
1065	1231	8.166235446313065
1067	305	2.775549805950841
1068	287	2.6707632600258733
1069	470	3.736093143596378
1074	274	2.595084087968952
1086	579	4.370633893919793
1087	1079	7.28137128072445
9282	129	1.7509702457956016
1094	781	5.546571798188874
1098	66	1.3842173350582148
183	716	5.1681759379042695
1101	514	3.9922380336351875
1108	566	4.294954721862872
17505	854	5.971539456662355
1123	363	3.113195342820181
1132	556	4.236739974126779
1133	651	4.789780077619664
1136	524	4.0504527813712805
1137	454	3.642949547218629
1138	376	3.188874514877102
9331	662	4.853816300129366
16574	251	2.461190168175938
9335	483	3.811772315653299
1144	625	4.6384217335058215
1145	721	5.197283311772315
1146	764	5.447606727037516
1147	573	4.335705045278138
1149	339	2.9734799482535577
17535	684	4.981888745148771
1152	561	4.265847347994825
9346	137	1.797542043984476
1157	231	2.3447606727037513
1158	215	2.251617076326003
1159	187	2.0886157826649416
1161	350	3.03751617076326
1162	280	2.630012936610608
1164	657	4.824708926261319
1165	373	3.1714100905562743
1166	389	3.2645536869340237
1170	763	5.441785252263907
1171	778	5.529107373868047
1172	1116	7.496765847347994
1175	121	1.704398447606727
1179	491	3.8583441138421737
1183	73	1.4249676584734798
1184	647	4.766494178525226
1185	264	2.536869340232859
1186	302	2.758085381630013
22043	1204	8.009055627425614
1190	622	4.620957309184993
1194	477	3.776843467011643
1212	666	4.8771021992238035
1224	198	2.1526520051746445
1227	152	1.8848641655886158
24781	944	6.495472186287193
9424	59	1.3434670116429497
1233	335	2.95019404915912
1236	493	3.8699870633893916
1237	641	4.73156532988357
1238	797	5.639715394566624
1247	559	4.254204398447607
1253	1014	6.902975420439844
1254	1109	7.45601552393273
1255	637	4.708279430789133
1256	408	3.3751617076326004
1257	1163	7.770375161707633
1258	407	3.369340232858991
1259	573	4.335705045278138
1260	434	3.526520051746443
1261	519	4.021345407503234
1262	507	3.951487710219922
9455	17	1.0989650711513583
1264	438	3.54980595084088
1265	306	2.78137128072445
1266	252	2.4670116429495472
1267	148	1.8615782664941785
34036	244	2.4204398447606725
9465	1252	8.288486416558861
1314	302	2.758085381630013
17699	625	4.6384217335058215
1317	336	2.95601552393273
9513	1204	8.009055627425614
1327	728	5.2380336351875805
9528	137	1.797542043984476
1337	330	2.9210866752910736
17725	460	3.6778783958602848
9539	508	3.9573091849935316
1348	451	3.6254851228978007
1349	199	2.1584734799482534
1357	723	5.208926261319535
1358	750	5.366106080206986
1362	806	5.692108667529107
1363	1196	7.9624838292367395
1364	1219	8.096377749029754
1365	1237	8.201164294954722
1366	1059	7.164941785252264
1367	1139	7.63065976714101
1368	662	4.853816300129366
1369	675	4.929495472186288
1374	770	5.482535575679172
9568	348	3.0258732212160413
1382	1036	7.03104786545925
1391	651	4.789780077619664
1392	370	3.153945666235446
17777	163	1.9489003880983182
1394	398	3.316946959896507
1395	647	4.766494178525226
1397	736	5.284605433376456
1398	441	3.5672703751617076
1399	479	3.788486416558862
1400	542	4.155239327296249
1599	436	3.538163001293661
1409	423	3.46248382923674
1410	562	4.271668822768435
1412	1161	7.758732212160414
1413	795	5.628072445019405
1414	798	5.645536869340233
1415	597	4.47542043984476
1416	898	6.227684346701164
1417	692	5.028460543337646
1418	1119	7.514230271668823
1419	988	6.751617076326002
1420	470	3.736093143596378
1421	604	4.516170763260026
1422	724	5.214747736093144
1423	640	4.725743855109961
1424	909	6.291720569210867
1425	1133	7.595730918499353
1426	750	5.366106080206986
1427	209	2.2166882276843465
1428	300	2.7464424320827945
1429	625	4.6384217335058215
1430	1314	8.649417852522639
1431	543	4.161060802069858
1432	885	6.152005174644243
1433	423	3.46248382923674
1434	669	4.894566623544631
1435	734	5.272962483829237
1436	768	5.4708926261319535
1437	706	5.109961190168176
1438	618	4.597671410090556
1439	828	5.820181112548513
1440	135	1.7858990944372575
1445	398	3.316946959896507
1448	403	3.3460543337645534
1452	240	2.3971539456662354
1458	215	2.251617076326003
1459	842	5.901681759379043
1468	296	2.723156532988357
1470	1176	7.846054333764554
1471	1113	7.4793014230271675
1472	1007	6.86222509702458
1473	1096	7.380336351875808
1474	961	6.594437257438551
1475	888	6.169469598965071
1476	868	6.053040103492886
1477	903	6.256791720569211
1478	905	6.26843467011643
1479	1011	6.8855109961190175
1482	1309	8.620310478654591
9675	385	3.241267787839586
26063	136	1.7917205692108669
9690	319	2.8570504527813716
8442	114	1.6636481241914618
1505	1029	6.990297542043985
1506	1162	7.764553686934024
1515	125	1.7276843467011642
9716	343	2.9967658473479952
9724	1238	8.20698576972833
1536	931	6.419793014230272
1537	287	2.6707632600258733
9731	223	2.298188874514877
1540	643	4.743208279430789
9735	1179	7.863518758085381
1544	422	3.4566623544631305
26123	34	1.1979301423027167
17933	16	1.093143596377749
9750	375	3.183053040103493
1559	1347	8.841526520051746
1560	169	1.9838292367399741
1572	451	3.6254851228978007
1573	428	3.491591203104787
1574	236	2.3738680465717983
1580	207	2.205045278137128
34349	470	3.736093143596378
26159	27	1.1571798188874516
265	1309	8.620310478654591
9785	508	3.9573091849935316
9786	457	3.6604139715394566
1596	81	1.4715394566623545
9790	1128	7.566623544631306
34367	40	1.2328589909443726
1604	1292	8.521345407503235
1606	1125	7.549159120310479
1611	158	1.9197930142302717
1614	744	5.33117723156533
1619	649	4.778137128072444
1626	205	2.1934023285899094
1628	311	2.8104786545924965
8465	336	2.95601552393273
9834	1054	7.135834411384217
9839	507	3.951487710219922
1658	561	4.265847347994825
1664	149	1.8673997412677878
9857	128	1.7451487710219924
9858	158	1.9197930142302717
26243	905	6.26843467011643
1668	296	2.723156532988357
1669	248	2.4437257438551097
1670	178	2.036222509702458
9863	1316	8.661060802069859
1672	208	2.2108667529107375
1673	139	1.8091849935316948
1674	614	4.57438551099612
1675	409	3.3809831824062098
18061	49	1.2852522639068564
1678	775	5.511642949547219
18063	0	1.0
1685	86	1.500646830530401
9880	199	2.1584734799482534
1691	896	6.216041397153945
1704	438	3.54980595084088
1705	155	1.9023285899094438
1707	356	3.072445019404916
1710	445	3.5905562742561448
1712	121	1.704398447606727
1713	245	2.426261319534282
9919	1207	8.026520051746441
18115	1430	9.32470892626132
1736	493	3.8699870633893916
18121	529	4.079560155239328
1738	657	4.824708926261319
1745	24	1.1397153945666236
1746	215	2.251617076326003
1748	171	1.9954721862871927
1759	272	2.5834411384217337
1764	784	5.564036222509702
1768	364	3.1190168175937902
1771	182	2.059508408796895
9969	1417	9.249029754204399
9972	152	1.8848641655886158
9981	675	4.929495472186288
9982	992	6.7749029754204395
1792	431	3.5090556274256146
18177	789	5.593143596377749
18179	1263	8.352522639068564
1799	350	3.03751617076326
1800	500	3.910737386804657
1666	212	2.2341526520051747
9999	814	5.738680465717982
1810	236	2.3738680465717983
1667	37	1.2153945666235446
1816	225	2.309831824062096
1818	1281	8.457309184993532
26395	354	3.060802069857697
1822	548	4.190168175937904
10015	403	3.3460543337645534
10017	621	4.615135834411385
1835	496	3.8874514877102198
1837	484	3.8175937904269084
10030	1431	9.33053040103493
10033	994	6.786545924967658
1842	1328	8.73091849935317
1855	23	1.1338939197930142
10049	1243	8.236093143596378
1859	459	3.6720569210866754
1861	967	6.629366106080207
10055	266	2.548512289780078
1866	363	3.113195342820181
1867	416	3.4217335058214746
1872	296	2.723156532988357
1873	847	5.930789133247089
10074	412	3.3984476067270375
10075	762	5.435963777490298
10080	1309	8.620310478654591
1891	338	2.9676584734799483
1892	192	2.117723156532988
18277	848	5.936610608020699
1897	261	2.5194049159120313
1899	146	1.84993531694696
10092	1171	7.816946959896507
1911	835	5.860931435963777
18305	4	1.0232858990944373
10114	330	2.9210866752910736
10119	1090	7.345407503234152
8514	1177	7.851875808538163
1940	373	3.1714100905562743
1959	216	2.257438551099612
1962	253	2.472833117723156
9613	42	1.2445019404915911
1985	891	6.186934023285899
1986	584	4.39974126778784
10189	775	5.511642949547219
24909	305	2.775549805950841
2006	349	3.0316946959896507
18393	885	6.152005174644243
2010	246	2.4320827943078913
2011	439	3.555627425614489
2012	1044	7.077619663648124
2013	762	5.435963777490298
2014	880	6.122897800776197
2020	756	5.401034928848642
2023	365	3.1248382923673996
2028	74	1.4307891332470892
10224	114	1.6636481241914618
340	869	6.0588615782664945
18429	1195	7.9566623544631305
2050	686	4.9935316946959905
2053	253	2.472833117723156
2056	304	2.7697283311772316
2067	339	2.9734799482535577
10263	266	2.548512289780078
2076	790	5.598965071151358
2077	592	4.446313065976714
2081	224	2.304010349288486
2084	288	2.6765847347994827
2085	182	2.059508408796895
2086	262	2.5252263906856403
2087	305	2.775549805950841
2089	510	3.9689521345407504
2090	502	3.9223803363518757
2098	925	6.384864165588615
2103	358	3.0840879689521348
2107	894	6.204398447606727
2108	490	3.852522639068564
2109	440	3.5614489003880987
2110	488	3.840879689521345
2112	1011	6.8855109961190175
18497	1033	7.013583441138422
2114	276	2.606727037516171
18499	943	6.489650711513583
2116	734	5.272962483829237
2117	561	4.265847347994825
2118	457	3.6604139715394566
2119	375	3.183053040103493
2120	343	2.9967658473479952
2121	477	3.776843467011643
2122	361	3.1015523932729625
2125	635	4.696636481241915
2126	690	5.016817593790427
2127	407	3.369340232858991
2128	368	3.142302716688228
2130	549	4.195989650711514
10330	76	1.442432082794308
18523	901	6.245148771021992
10338	383	3.2296248382923674
8550	448	3.6080206985769725
10342	133	1.774256144890039
8551	143	1.832470892626132
10351	298	2.7347994825355757
2162	145	1.8441138421733507
10360	9	1.0523932729624839
2171	939	6.466364812419146
2183	172	2.001293661060802
10378	1001	6.827296248382924
1731	755	5.395213454075033
2200	531	4.091203104786546
2205	364	3.1190168175937902
2222	718	5.179818887451488
2229	948	6.51875808538163
1737	129	1.7509702457956016
2234	437	3.54398447606727
2248	377	3.1946959896507114
10444	672	4.91203104786546
18637	66	1.3842173350582148
2254	477	3.776843467011643
2255	419	3.439197930142303
2257	428	3.491591203104787
2258	33	1.1921086675291073
2262	90	1.5239327296248382
2263	419	3.439197930142303
10460	997	6.804010349288487
378	341	2.9851228978007764
2281	226	2.315653298835705
2283	366	3.130659767141009
2284	283	2.647477360931436
2285	86	1.500646830530401
